data_instance,card,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE118_P_100_16,15,OPTIMAL,1452.688792668146,1451.876462061052,0.0005591910746430768,21.52418327331543,15.0
IEEE118_P_100_16,20,OPTIMAL,1452.8865714366616,1451.8764620610314,0.0006952431080916435,11.852468490600586,19.0
IEEE118_P_100_16,25,OPTIMAL,1452.93040593955,1451.8764620610941,0.0007253918523194989,2.749357223510742,19.0
IEEE118_P_100_17,10,TIME_LIMIT,1741.9378076570592,1733.7213652106195,0.0047168402972382764,600.0025997161865,10.0
IEEE118_P_100_17,15,OPTIMAL,1734.3482211935643,1733.7213652104651,0.00036143605732635344,26.35566520690918,15.0
IEEE118_P_100_17,20,OPTIMAL,1734.3764021823072,1733.7213652104845,0.0003776786694044611,128.49879264831543,20.0
IEEE118_P_100_17,25,OPTIMAL,1734.326241135489,1733.7213652105606,0.00034876709501457096,8.40510368347168,25.0
IEEE118_P_100_18,10,OPTIMAL,1628.6435804875312,1627.095643727321,0.0009504453759900037,488.9546871185303,10.0
IEEE118_P_100_18,15,TIME_LIMIT,1617.4526701679101,1614.5218233561748,0.001812013956137034,600.0143871307373,15.0
IEEE118_P_100_18,20,TIME_LIMIT,1623.024516561755,1613.4477495890692,0.00590056827544013,600.0064334869385,20.0
IEEE118_P_100_18,25,OPTIMAL,1615.893648246346,1614.5218233561702,0.0008489574123052642,37.47035217285156,25.0
IEEE118_P_100_19,10,TIME_LIMIT,1601.4891305447122,1589.448206672062,0.007518579828609089,600.013370513916,10.0
IEEE118_P_100_19,15,OPTIMAL,1587.7729430328386,1586.4790185541995,0.0008149304246031571,363.60900688171387,15.0
IEEE118_P_100_19,20,OPTIMAL,1587.648319767676,1586.2654310462453,0.0008710296255237299,117.12867736816406,20.0
IEEE118_P_100_19,25,OPTIMAL,1587.2731655410794,1586.2654310462556,0.0006348840997890147,358.36875915527344,25.0
IEEE118_P_100_20,10,TIME_LIMIT,1464.0491000000036,1457.4536190399758,0.0045049588569316115,600.001895904541,10.0
IEEE118_P_100_20,15,OPTIMAL,1458.1455868836447,1457.4536190396284,0.00047455333009316754,7.966875076293945,15.0
IEEE118_P_100_20,20,OPTIMAL,1458.725248363257,1457.453619039524,0.00087174012046457,9.529012680053711,18.0
IEEE118_P_100_20,25,OPTIMAL,1457.7126166524195,1457.453619039539,0.00017767398726039634,7.670072555541992,25.0
