data_instance,card,max_path,max_edge,conv_level,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE118_P_1.0_13,15,11,5,1,TIME_LIMIT,1492.8940329252644,1484.9289153118257,0.005335353640493397,60.01243782043457,15.0
IEEE118_P_1.0_13,20,11,5,1,TIME_LIMIT,1492.879891268336,1484.9289153118398,0.00532593144498795,60.01780128479004,20.0
IEEE118_P_1.0_13,25,11,5,1,OPTIMAL,1489.262284965444,1489.1415659266427,8.105962261988462e-5,28.303205490112305,24.0
IEEE118_P_1.0_14,10,11,5,1,TIME_LIMIT,1645.4240685460989,1637.9216101350978,0.004559589563820004,60.0106143951416,10.0
IEEE118_P_1.0_14,15,11,5,1,TIME_LIMIT,1635.4287665678892,1631.4550162789483,0.002429791116662454,60.01460838317871,15.0
IEEE118_P_1.0_14,20,11,5,1,OPTIMAL,1632.795195116315,1632.6765845890354,7.264262390917533e-5,9.325780868530273,20.0
IEEE118_P_1.0_14,25,11,5,1,OPTIMAL,1632.680949780788,1632.67650604071,2.7217443057417872e-6,14.266693115234375,25.0
IEEE118_P_1.0_15,10,11,5,1,OPTIMAL,1694.3107645930886,1694.2687403963762,2.4803122066282266e-5,8.966466903686523,10.0
IEEE118_P_1.0_15,15,11,5,1,TIME_LIMIT,1694.272984609066,1688.2672444435239,0.003544729934372381,60.01686096191406,15.0
IEEE118_P_1.0_15,20,11,5,1,TIME_LIMIT,1689.1744620180634,1687.0934143196762,0.0012319909785404887,60.02103233337402,20.0
IEEE118_P_1.0_15,25,11,5,1,OPTIMAL,1688.3043414317244,1688.2672444435248,2.197292708979541e-5,5.03826904296875,25.0
IEEE118_P_1.0_16,10,11,5,1,TIME_LIMIT,1453.9434581173205,1451.8764620610666,0.001421648169819729,60.02593231201172,10.0
IEEE118_P_1.0_16,15,11,5,1,OPTIMAL,1451.877071494351,1451.8764620610352,4.197554515434629e-7,13.272789001464844,15.0
IEEE118_P_1.0_16,20,11,5,1,OPTIMAL,1451.905549461819,1451.8764620610375,2.0033948346189287e-5,14.054889678955078,20.0
IEEE118_P_1.0_16,25,11,5,1,OPTIMAL,1451.8786752995352,1451.8764620610427,1.5243963081159676e-6,2.96771240234375,25.0
IEEE118_P_1.0_17,10,11,5,1,OPTIMAL,1741.9378076570615,1741.8770765580593,3.486410291757386e-5,38.818851470947266,10.0
IEEE118_P_1.0_17,15,11,5,1,OPTIMAL,1733.7674331743665,1733.72136521047,2.6571016974421767e-5,5.982494354248047,15.0
IEEE118_P_1.0_17,20,11,5,1,OPTIMAL,1733.8061920457535,1733.7213652104654,4.892521187045224e-5,4.962116241455078,20.0
IEEE118_P_1.0_17,25,11,5,1,TIME_LIMIT,1735.6565634967374,1733.721365210614,0.0011149661325997302,60.02291297912598,25.0
IEEE118_P_1.0_18,10,11,5,1,OPTIMAL,1628.6435804875252,1628.6435804875125,0.0,17.263811111450195,10.0
IEEE118_P_1.0_18,15,11,5,1,TIME_LIMIT,1630.6754269631663,1612.9803812341142,0.010851359771825225,60.03773307800293,15.0
IEEE118_P_1.0_18,20,11,5,1,TIME_LIMIT,1615.6663486152459,1612.8113101963306,0.0017670965427745787,60.01819038391113,20.0
IEEE118_P_1.0_18,25,11,5,1,TIME_LIMIT,1615.6367981408034,1615.077198794579,0.00034636457084184465,60.01652908325195,25.0
IEEE118_P_1.0_19,10,11,5,1,OPTIMAL,1601.4891305447054,1601.471726674289,1.0867304738173214e-5,46.25766181945801,10.0
IEEE118_P_1.0_19,15,11,5,1,TIME_LIMIT,1589.2611969670975,1586.2654310463276,0.0018850053889737349,60.0474967956543,15.0
IEEE118_P_1.0_19,20,11,5,1,TIME_LIMIT,1587.00470045794,1586.2654310462308,0.00046582685703198024,60.021732330322266,20.0
IEEE118_P_1.0_19,25,11,5,1,OPTIMAL,1587.1052953920018,1587.0037929190564,6.3954466814593e-5,3.8121891021728516,25.0
IEEE118_P_1.0_20,10,11,5,1,OPTIMAL,1464.0491000000052,1463.918053139612,8.950988077728956e-5,47.74908638000488,10.0
IEEE118_P_1.0_20,15,11,5,1,TIME_LIMIT,1458.0468875507959,1457.4536190395254,0.0004068926152759349,60.017404556274414,15.0
IEEE118_P_1.0_20,20,11,5,1,OPTIMAL,1457.483305662382,1457.453619039969,2.036841334489127e-5,23.168825149536133,20.0
IEEE118_P_1.0_20,25,11,5,1,OPTIMAL,1457.4628005876152,1457.4536190396552,6.299679111052078e-6,43.398948669433594,25.0
