data_instance,card,max_path,max_edge,conv_level,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE118_P_1.0_11,10,11,5,1,OPTIMAL,1482.8749409157092,1482.7493066033023,8.472347123843865e-5,4.285673141479492,10.0
IEEE118_P_1.0_11,15,11,5,1,OPTIMAL,1482.7498724938196,1482.7493066033062,3.816493421237998e-7,4.357267379760742,15.0
IEEE118_P_1.0_11,20,11,5,1,OPTIMAL,1482.8309411664259,1482.749306603305,5.505318297215974e-5,6.901805877685547,20.0
IEEE118_P_1.0_11,25,11,5,1,OPTIMAL,1482.8848344935195,1482.7493066033064,9.139475100194634e-5,5.629114151000977,25.0
IEEE118_P_1.0_12,10,11,5,1,OPTIMAL,1456.834188520506,1456.8182933766955,1.0910743264874865e-5,4.825780868530273,10.0
IEEE118_P_1.0_12,15,11,5,1,OPTIMAL,1456.9091655235493,1456.8182933766889,6.237324124991995e-5,5.892393112182617,15.0
IEEE118_P_1.0_12,20,11,5,1,OPTIMAL,1456.9442356378577,1456.8182933767089,8.644274644709055e-5,12.486316680908203,20.0
IEEE118_P_1.0_12,25,11,5,1,OPTIMAL,1456.8271400676686,1456.8182933767202,6.072574229975031e-6,4.234626770019531,25.0
IEEE118_P_1.0_13,10,11,5,1,OPTIMAL,1492.9352120913197,1492.8756259991685,3.991204150631051e-5,17.800025939941406,10.0
IEEE118_P_1.0_13,15,11,5,1,TIME_LIMIT,1492.8730203287996,1484.9289153118827,0.005321353463248473,3600.0532188415527,15.000000000020037
IEEE118_P_1.0_13,20,11,5,1,TIME_LIMIT,1492.5896878651477,1484.9289153118398,0.005132537505511705,3600.1036128997803,19.999999721231603
IEEE118_P_1.0_13,25,11,5,1,OPTIMAL,1489.262284965444,1489.1415659266427,8.105962261988462e-5,54.80446434020996,24.0
IEEE118_P_1.0_14,10,11,5,1,OPTIMAL,1645.4240685460986,1645.4240685460986,0.0,202.50121688842773,10.0
IEEE118_P_1.0_14,15,11,5,1,TIME_LIMIT,1632.7846465750158,1631.4550162807573,0.0008143329232349331,3600.0394020080566,15.0
IEEE118_P_1.0_14,20,11,5,1,OPTIMAL,1632.795195116315,1632.6765845890354,7.264262390917533e-5,21.383737564086914,20.0
IEEE118_P_1.0_14,25,11,5,1,OPTIMAL,1632.680949780788,1632.67650604071,2.7217443057417872e-6,30.27541732788086,25.0
IEEE118_P_1.0_15,10,11,5,1,OPTIMAL,1694.3107645930886,1694.2687403963762,2.4803122066282266e-5,19.512657165527344,10.0
IEEE118_P_1.0_15,15,11,5,1,OPTIMAL,1688.4391739673401,1688.434221154369,2.933367720633506e-6,336.61354637145996,15.0
IEEE118_P_1.0_15,20,11,5,1,OPTIMAL,1688.3622558931993,1688.2672444435227,5.6274326996437256e-5,260.5238342285156,20.0
IEEE118_P_1.0_15,25,11,5,1,OPTIMAL,1688.3043414317244,1688.2672444435248,2.197292708979541e-5,12.058845520019531,25.0
IEEE118_P_1.0_16,10,11,5,1,OPTIMAL,1452.9553146522703,1452.9553146522703,0.0,134.61988067626953,10.0
IEEE118_P_1.0_16,15,11,5,1,OPTIMAL,1451.877071494351,1451.8764620610352,4.197554515434629e-7,26.16413116455078,15.0
IEEE118_P_1.0_16,20,11,5,1,OPTIMAL,1451.905549461819,1451.8764620610375,2.0033948346189287e-5,25.844057083129883,20.0
IEEE118_P_1.0_16,25,11,5,1,OPTIMAL,1451.8786752995352,1451.8764620610427,1.5243963081159676e-6,7.929841995239258,25.0
IEEE118_P_1.0_17,10,11,5,1,OPTIMAL,1741.9378076570615,1741.8770765580593,3.486410291757386e-5,78.02779769897461,10.0
IEEE118_P_1.0_17,15,11,5,1,OPTIMAL,1733.7674331743665,1733.72136521047,2.6571016974421767e-5,17.43358039855957,15.0
IEEE118_P_1.0_17,20,11,5,1,OPTIMAL,1733.8061920457535,1733.7213652104654,4.892521187045224e-5,12.977134704589844,20.0
IEEE118_P_1.0_17,25,11,5,1,OPTIMAL,1733.8419563150533,1733.721365210614,6.955138211990946e-5,101.64108085632324,24.0
IEEE118_P_1.0_18,10,11,5,1,OPTIMAL,1628.6435804875252,1628.6435804875125,0.0,34.54798126220703,10.0
IEEE118_P_1.0_18,15,11,5,1,TIME_LIMIT,1617.111477671323,1614.214576866278,0.0017914045166610789,3600.0879402160645,15.0
IEEE118_P_1.0_18,20,11,5,1,OPTIMAL,1615.4801003512353,1615.320217797975,9.896906388730507e-5,2909.4286136627197,20.0
IEEE118_P_1.0_18,25,11,5,1,OPTIMAL,1615.5418237919519,1615.461380923916,4.9793120085851815e-5,280.47498893737793,25.0
IEEE118_P_1.0_19,10,11,5,1,OPTIMAL,1601.4891305447054,1601.471726674289,1.0867304738173214e-5,77.80551147460938,10.0
IEEE118_P_1.0_19,15,11,5,1,OPTIMAL,1587.0039546815137,1587.0039546815137,0.0,2054.0257835388184,15.0
IEEE118_P_1.0_19,20,11,5,1,OPTIMAL,1587.004309979278,1587.0037550184318,3.496908249335653e-7,458.92285346984863,20.0
IEEE118_P_1.0_19,25,11,5,1,OPTIMAL,1587.1052953920018,1587.0037929190564,6.3954466814593e-5,13.857078552246094,25.0
IEEE118_P_1.0_20,10,11,5,1,OPTIMAL,1464.0491000000052,1463.918053139612,8.950988077728956e-5,82.92854309082031,10.0
IEEE118_P_1.0_20,15,11,5,1,OPTIMAL,1457.466609010873,1457.4536190395256,8.91270597016785e-6,1563.2147579193115,15.0
IEEE118_P_1.0_20,20,11,5,1,OPTIMAL,1457.483305662382,1457.453619039969,2.036841334489127e-5,41.12211608886719,20.0
IEEE118_P_1.0_20,25,11,5,1,OPTIMAL,1457.4628005876152,1457.4536190396552,6.299679111052078e-6,88.53695869445801,25.0
