data_instance,card,max_path,max_edge,conv_level,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE300_P_1.0_16,45,20,5,5,OPTIMAL,40561.6828731521,40535.834708875875,0.0006372557163631925,41.26132774353027,44.0
IEEE300_P_1.0_17,45,20,5,5,OPTIMAL,39979.02371239623,39959.66009888596,0.00048434433140665944,67.46967697143555,45.0
IEEE300_P_1.0_18,45,20,5,5,OPTIMAL,39233.62820464178,39209.62976639089,0.0006116803198957104,401.81393814086914,45.0
IEEE300_P_1.0_19,45,20,5,5,OPTIMAL,40068.95134544745,40040.01225512597,0.0007222322858411607,23.62708282470703,44.0
IEEE300_P_1.0_20,45,20,5,5,OPTIMAL,40496.648040606786,40467.05916230052,0.0007306500596444385,104.40597343444824,43.0
IEEE300_P_1.0_1,45,20,7,5,OPTIMAL,39170.450688751094,39155.51951079355,0.0003811847373467063,37.057708740234375,45.0
IEEE300_P_1.0_2,45,20,7,5,OPTIMAL,41302.45284776036,41299.129370738505,8.046681958830167e-5,46.69746398925781,45.0
IEEE300_P_1.0_3,45,20,7,5,OPTIMAL,40699.86961938953,40689.870830546344,0.00024567127454439307,21.709720611572266,45.0
IEEE300_P_1.0_4,45,20,7,5,OPTIMAL,41702.38629044773,41684.10209835948,0.00043844474416653223,16.91838264465332,45.0
IEEE300_P_1.0_5,45,20,7,5,OPTIMAL,42196.43123760522,42195.12838681968,3.087585246736292e-5,37.08001899719238,45.0
IEEE300_P_1.0_6,45,20,7,5,OPTIMAL,42218.15190973441,42199.80557706798,0.00043456029779941307,16.837570190429688,43.0
IEEE300_P_1.0_7,45,20,7,5,OPTIMAL,42536.093031136916,42531.60396723414,0.00010553540729484879,35.63743209838867,44.0
IEEE300_P_1.0_8,45,20,7,5,OPTIMAL,39799.4437538089,39762.46985707304,0.0009290053641093574,83.40475273132324,45.0
IEEE300_P_1.0_9,45,20,7,5,OPTIMAL,42550.20345486287,42546.762064119124,8.087836166045505e-5,29.307884216308594,45.0
IEEE300_P_1.0_10,45,20,7,5,TIME_LIMIT,41395.157942912694,41337.88109670729,0.001383660530644439,600.0841388702393,44.0
IEEE300_P_1.0_11,45,20,7,5,OPTIMAL,40510.70526751639,40480.70743108288,0.0007404915869869507,76.20608139038086,45.0
IEEE300_P_1.0_12,45,20,7,5,OPTIMAL,42124.80310073443,42116.3743035834,0.00020009107534292215,37.36713790893555,45.0
IEEE300_P_1.0_13,45,20,7,5,OPTIMAL,39386.60566523543,39350.94632211488,0.0009053672566667029,593.3617877960205,44.0
IEEE300_P_1.0_14,45,20,7,5,OPTIMAL,40292.18860561146,40279.14095792049,0.00032382573750662106,27.004131317138672,45.0
IEEE300_P_1.0_15,45,20,7,5,OPTIMAL,41737.52467555209,41715.79885536368,0.000520534467659424,31.133214950561523,45.0
IEEE300_P_1.0_16,45,20,7,5,OPTIMAL,40572.087583887274,40548.3227622437,0.0005857431317637011,59.935617446899414,44.0
IEEE300_P_1.0_17,45,20,7,5,OPTIMAL,39968.50633187766,39967.575161323424,2.329760703347381e-5,48.51261901855469,42.0
IEEE300_P_1.0_18,45,20,7,5,OPTIMAL,39233.80205339078,39233.351846304184,1.1474979814094908e-5,46.08907699584961,45.0
IEEE300_P_1.0_19,45,20,7,5,OPTIMAL,40040.57111275128,40040.01225512506,1.3957284091740186e-5,67.22342300415039,41.999994162588905
IEEE300_P_1.0_20,45,20,7,5,OPTIMAL,40536.581678907474,40496.453128691806,0.0009899342409660592,60.936214447021484,42.0
