data_instance,card,max_path,max_edge,conv_level,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE300_P_1.0_10,15,15,7,5,TIME_LIMIT,41488.40497329324,41337.88109670819,0.003628095046843725,60.04215621948242,15.0
IEEE300_P_1.0_10,20,15,7,5,TIME_LIMIT,41461.19376719151,41337.881096707206,0.002974170767409975,60.029340744018555,20.0
IEEE300_P_1.0_10,25,15,7,5,TIME_LIMIT,41395.47576530533,41337.8810967073,0.0013913276157174245,60.02766990661621,25.0
IEEE300_P_1.0_11,10,15,7,5,TIME_LIMIT,44120.224825736164,37876.93095813322,0.1415063928677243,60.02739334106445,10.0
IEEE300_P_1.0_11,15,15,7,5,TIME_LIMIT,40580.5041565609,40503.25001623116,0.0019037254941852726,60.01386642456055,15.0
IEEE300_P_1.0_11,20,15,7,5,TIME_LIMIT,40512.02046185799,40503.25001623104,0.00021648995846076672,60.03020095825195,20.0
IEEE300_P_1.0_11,25,15,7,5,TIME_LIMIT,40531.9372932292,40505.608620763414,0.0006495784367599528,60.03463172912598,25.0
IEEE300_P_1.0_12,10,15,7,5,TIME_LIMIT,43295.500996864524,38914.71030971961,0.10118350836180817,60.02709770202637,10.0
IEEE300_P_1.0_12,15,15,7,5,TIME_LIMIT,42437.494768641176,38949.658870578525,0.08218760124926029,60.024131774902344,15.0
IEEE300_P_1.0_12,20,15,7,5,TIME_LIMIT,42156.74959343628,42109.09327615397,0.0011304552116069215,60.03209114074707,20.0
IEEE300_P_1.0_12,25,15,7,5,TIME_LIMIT,42147.993874506385,39108.50872555264,0.07211458647364491,60.02184295654297,25.0
IEEE300_P_1.0_13,10,15,7,5,TIME_LIMIT,40717.78609286708,37920.25902235531,0.06870528432295672,60.030460357666016,10.0
IEEE300_P_1.0_13,15,15,7,5,TIME_LIMIT,39704.18713113436,39384.11733457502,0.008061361274119879,60.036251068115234,15.0
IEEE300_P_1.0_13,20,15,7,5,TIME_LIMIT,39402.74497103004,39384.11733457505,0.00047274971499289476,60.0211181640625,20.0
IEEE300_P_1.0_13,25,15,7,5,TIME_LIMIT,39406.7835057168,39384.117334574956,0.0005751845018904854,60.01958465576172,25.0
IEEE300_P_1.0_14,10,15,7,5,TIME_LIMIT,41433.376487442816,38065.91404574487,0.08127414966334023,60.01262092590332,10.0
IEEE300_P_1.0_14,15,15,7,5,TIME_LIMIT,40388.10488648909,40279.14095792084,0.0026979213031780814,60.027671813964844,15.0
IEEE300_P_1.0_14,20,15,7,5,TIME_LIMIT,40321.966721699646,40279.140957920376,0.0010620951124445837,60.099727630615234,20.0
IEEE300_P_1.0_14,25,15,7,5,TIME_LIMIT,40320.63008670114,40279.14095791601,0.001028980169603354,60.04814529418945,24.0
IEEE300_P_1.0_15,10,15,7,5,TIME_LIMIT,42798.87887336648,38708.05399357718,0.0955825242967987,60.03719902038574,10.0
IEEE300_P_1.0_15,15,15,7,5,TIME_LIMIT,41888.108712303554,40179.957082440436,0.04077891512350359,60.02438163757324,15.0
IEEE300_P_1.0_15,20,15,7,5,TIME_LIMIT,41800.46151906266,38875.12425978318,0.06998337226361502,60.03603553771973,20.0
IEEE300_P_1.0_15,25,15,7,5,TIME_LIMIT,41760.731735978094,39195.29962351566,0.06143168488238529,60.01645469665527,25.0
IEEE300_P_1.0_16,10,15,7,5,TIME_LIMIT,44144.122756398974,37837.31096257887,0.14286866291630837,60.045345306396484,10.0
IEEE300_P_1.0_16,15,15,7,5,TIME_LIMIT,40799.467001329176,37836.43015789076,0.07262440078792902,60.00752639770508,15.0
IEEE300_P_1.0_16,20,15,7,5,TIME_LIMIT,40576.880016090625,40535.83470887593,0.001011544189657155,60.027835845947266,20.0
IEEE300_P_1.0_16,25,15,7,5,TIME_LIMIT,40554.0051842764,40535.834708875926,0.00044805624790717407,60.02405548095703,23.0
IEEE300_P_1.0_17,10,15,7,5,TIME_LIMIT,41113.52320670487,38174.233279013424,0.07149204686043793,60.01912498474121,10.0
IEEE300_P_1.0_17,15,15,7,5,TIME_LIMIT,40474.39841537194,38008.53134496824,0.06092411912087067,60.0235710144043,15.0
